NS.1480.001.IDT_i7_18---IDT_i5_18.210,ONeilCreek_2015_North_210
NS.1480.001.IDT_i7_182---IDT_i5_182.133,MillCreek_2013_South_133
NS.1480.001.IDT_i7_185---IDT_i5_185.102,NFMFTule_2014_Centre_102
NS.1480.001.IDT_i7_186---IDT_i5_186.110,NFMFTule_2015_Centre_110
NS.1480.001.IDT_i7_187---IDT_i5_187.124,MillCreek_2010_South_124
NS.1480.001.IDT_i7_188---IDT_i5_188.136,MillCreek_2013_South_136
NS.1480.001.IDT_i7_189---IDT_i5_189.144,MillCreek_2016_South_144
NS.1480.001.IDT_i7_19---IDT_i5_19.219,ONeilCreek_2016_North_219
NS.1480.001.IDT_i7_190---IDT_i5_190.153,RockCreek_2010_North_153
NS.1480.001.IDT_i7_191---IDT_i5_191.20,Sweetwater_2012_South_20
NS.1480.001.IDT_i7_2---IDT_i5_2.366,DeerCreek_2014_North_366
NS.1480.001.IDT_i7_20---IDT_i5_20.228,DeepCreek_2015_North_228
NS.1480.001.IDT_i7_21---IDT_i5_21.236,DeepCreek_2016_North_236
NS.1480.001.IDT_i7_22---IDT_i5_22.245,LittleJameson_2010_Centre_245
NS.1480.001.IDT_i7_25---IDT_i5_25.356,DeerCreek_2012_North_356
NS.1480.001.IDT_i7_26---IDT_i5_26.368,DeerCreek_2015_North_368
NS.1480.001.IDT_i7_27---IDT_i5_27.741,Redwoods_2010_Centre_741
NS.1480.001.IDT_i7_29---IDT_i5_29.202,ONeilCreek_2014_North_202
NS.1480.001.IDT_i7_30---IDT_i5_30.211,ONeilCreek_2016_North_211
NS.1480.001.IDT_i7_31---IDT_i5_31.221,DeepCreek_2011_North_221
NS.1480.001.IDT_i7_32---IDT_i5_32.229,DeepCreek_2015_North_229
NS.1480.001.IDT_i7_33---IDT_i5_33.237,DeepCreek_2016_North_237
NS.1480.001.IDT_i7_34---IDT_i5_34.246,LittleJameson_2010_Centre_246
NS.1480.001.IDT_i7_35---IDT_i5_35.733,Redwoods_2010_Centre_733
NS.1480.001.IDT_i7_37---IDT_i5_37.357,DeerCreek_2012_North_357
NS.1480.001.IDT_i7_38---IDT_i5_38.369,DeerCreek_2015_North_369
NS.1480.001.IDT_i7_39---IDT_i5_39.742,Redwoods_2010_Centre_742
NS.1480.001.IDT_i7_41---IDT_i5_41.203,ONeilCreek_2014_North_203
NS.1480.001.IDT_i7_42---IDT_i5_42.212,ONeilCreek_2016_North_212
NS.1480.001.IDT_i7_43---IDT_i5_43.222,DeepCreek_2011_North_222
NS.1480.001.IDT_i7_44---IDT_i5_44.230,DeepCreek_2015_North_230
NS.1480.001.IDT_i7_45---IDT_i5_45.238,DeepCreek_2016_North_238
NS.1480.001.IDT_i7_46---IDT_i5_46.247,LittleJameson_2010_Centre_247
NS.1480.001.IDT_i7_47---IDT_i5_47.754,RockCreek_2010_North_754
NS.1480.001.IDT_i7_49---IDT_i5_49.358,DeerCreek_2012_North_358
NS.1480.001.IDT_i7_5---IDT_i5_5.200,ONeilCreek_2014_North_200
NS.1480.001.IDT_i7_50---IDT_i5_50.370,DeerCreek_2015_North_370
NS.1480.001.IDT_i7_51---IDT_i5_51.743,Redwoods_2010_Centre_743
NS.1480.001.IDT_i7_52---IDT_i5_52.196,ONeilCreek_2013_North_196
NS.1480.001.IDT_i7_53---IDT_i5_53.204,ONeilCreek_2015_North_204
NS.1480.001.IDT_i7_54---IDT_i5_54.213,ONeilCreek_2016_North_213
NS.1480.001.IDT_i7_55---IDT_i5_55.223,DeepCreek_2011_North_223
NS.1480.001.IDT_i7_56---IDT_i5_56.231,DeepCreek_2016_North_231
NS.1480.001.IDT_i7_57---IDT_i5_57.239,DeepCreek_2016_North_239
NS.1480.001.IDT_i7_58---IDT_i5_58.249,LittleJameson_2012_Centre_249
NS.1480.001.IDT_i7_6---IDT_i5_6.209,ONeilCreek_2015_North_209
NS.1480.001.IDT_i7_60---IDT_i5_60.206,ONeilCreek_2015_North_206
NS.1480.001.IDT_i7_61---IDT_i5_61.359,DeerCreek_2012_North_359
NS.1480.001.IDT_i7_62---IDT_i5_62.371,DeerCreek_2015_North_371
NS.1480.001.IDT_i7_64---IDT_i5_64.197,ONeilCreek_2013_North_197
NS.1480.001.IDT_i7_65---IDT_i5_65.205,ONeilCreek_2015_North_205
NS.1480.001.IDT_i7_66---IDT_i5_66.214,ONeilCreek_2016_North_214
NS.1480.001.IDT_i7_67---IDT_i5_67.224,DeepCreek_2011_North_224
NS.1480.001.IDT_i7_68---IDT_i5_68.232,DeepCreek_2016_North_232
NS.1480.001.IDT_i7_69---IDT_i5_69.240,LittleJameson_2010_Centre_240
NS.1480.001.IDT_i7_7---IDT_i5_7.218,ONeilCreek_2016_North_218
NS.1480.001.IDT_i7_70---IDT_i5_70.253,LittleJameson_2012_Centre_253
NS.1480.001.IDT_i7_72---IDT_i5_72.217,ONeilCreek_2016_North_217
NS.1480.001.IDT_i7_73---IDT_i5_73.362,DeerCreek_2014_North_362
NS.1480.001.IDT_i7_76---IDT_i5_76.198,ONeilCreek_2013_North_198
NS.1480.001.IDT_i7_77---IDT_i5_77.207,ONeilCreek_2015_North_207
NS.1480.001.IDT_i7_78---IDT_i5_78.215,ONeilCreek_2016_North_215
NS.1480.001.IDT_i7_79---IDT_i5_79.225,DeepCreek_2014_North_225
NS.1480.001.IDT_i7_8---IDT_i5_8.227,DeepCreek_2015_North_227
NS.1480.001.IDT_i7_80---IDT_i5_80.233,DeepCreek_2016_North_233
NS.1480.001.IDT_i7_81---IDT_i5_81.242,LittleJameson_2010_Centre_242
NS.1480.001.IDT_i7_82---IDT_i5_82.254,LittleJameson_2012_Centre_254
NS.1480.001.IDT_i7_84---IDT_i5_84.220,ONeilCreek_2016_North_220
NS.1480.001.IDT_i7_85---IDT_i5_85.363,DeerCreek_2014_North_363
NS.1480.001.IDT_i7_88---IDT_i5_88.199,ONeilCreek_2014_North_199
NS.1480.001.IDT_i7_89---IDT_i5_89.208,ONeilCreek_2015_North_208
NS.1480.001.IDT_i7_9---IDT_i5_9.235,DeepCreek_2016_North_235
NS.1480.001.IDT_i7_90---IDT_i5_90.216,ONeilCreek_2016_North_216
NS.1480.001.IDT_i7_91---IDT_i5_91.226,DeepCreek_2015_North_226
NS.1480.001.IDT_i7_92---IDT_i5_92.234,DeepCreek_2016_North_234
NS.1480.001.IDT_i7_93---IDT_i5_93.243,LittleJameson_2010_Centre_243
NS.1480.001.IDT_i7_94---IDT_i5_94.256,LittleJameson_2013_Centre_256
NS.1480.001.IDT_i7_96---IDT_i5_96.241,LittleJameson_2010_Centre_241
NS.1480.001.IDT_i7_97---IDT_i5_97.55,WFMojave_2014_South_55
NS.1480.001.IDT_i7_98---IDT_i5_98.99,NFMFTule_2014_Centre_99
NS.1480.001.IDT_i7_99---IDT_i5_99.148,RockCreek_2010_North_148
NS.1481.002.IDT_i7_1---IDT_i5_1.162,RockCreek_2014_North_162
NS.1481.002.IDT_i7_10---IDT_i5_10.48,WFMojave_2014_South_48
NS.1481.002.IDT_i7_11---IDT_i5_11.59,WFMojave_2015_South_59
NS.1481.002.IDT_i7_111---IDT_i5_111.616,MillCreek_2010_South_616
NS.1481.002.IDT_i7_12---IDT_i5_12.68,Redwoods_2011_Centre_68
NS.1481.002.IDT_i7_124---IDT_i5_124.665,NFMFTule_2010_Centre_665
NS.1481.002.IDT_i7_125---IDT_i5_125.662,NFMFTule_2010_Centre_662
NS.1481.002.IDT_i7_13---IDT_i5_13.163,RockCreek_2014_North_163
NS.1481.002.IDT_i7_136---IDT_i5_136.666,NFMFTule_2010_Centre_666
NS.1481.002.IDT_i7_14---IDT_i5_14.172,RockCreek_2015_North_172
NS.1481.002.IDT_i7_142---IDT_i5_142.615,MillCreek_2010_South_615
NS.1481.002.IDT_i7_16---IDT_i5_16.6,Sweetwater_2010_South_6
NS.1481.002.IDT_i7_168---IDT_i5_168.664,NFMFTule_2010_Centre_664
NS.1481.002.IDT_i7_17---IDT_i5_17.74,Redwoods_2012_Centre_74
NS.1481.002.IDT_i7_18---IDT_i5_18.9,Sweetwater_2011_South_9
NS.1481.002.IDT_i7_180---IDT_i5_180.667,NFMFTule_2010_Centre_667
NS.1481.002.IDT_i7_19---IDT_i5_19.18,Sweetwater_2012_South_18
NS.1481.002.IDT_i7_192---IDT_i5_192.672,ONeilCreek_2010_North_672
NS.1481.002.IDT_i7_2---IDT_i5_2.171,RockCreek_2015_North_171
NS.1481.002.IDT_i7_21---IDT_i5_21.41,WFMojave_2010_South_41
NS.1481.002.IDT_i7_22---IDT_i5_22.50,WFMojave_2014_South_50
NS.1481.002.IDT_i7_23---IDT_i5_23.60,WFMojave_2015_South_60
NS.1481.002.IDT_i7_24---IDT_i5_24.70,Redwoods_2012_Centre_70
NS.1481.002.IDT_i7_25---IDT_i5_25.164,RockCreek_2015_North_164
NS.1481.002.IDT_i7_26---IDT_i5_26.173,RockCreek_2015_North_173
NS.1481.002.IDT_i7_28---IDT_i5_28.27,Sweetwater_2013_South_27
NS.1481.002.IDT_i7_29---IDT_i5_29.1,Sweetwater_2010_South_1
NS.1481.002.IDT_i7_30---IDT_i5_30.10,Sweetwater_2011_South_10
NS.1481.002.IDT_i7_31---IDT_i5_31.19,Sweetwater_2012_South_19
NS.1481.002.IDT_i7_32---IDT_i5_32.30,Sweetwater_2014_South_30
NS.1481.002.IDT_i7_34---IDT_i5_34.51,WFMojave_2014_South_51
NS.1481.002.IDT_i7_35---IDT_i5_35.61,WFMojave_2015_South_61
NS.1481.002.IDT_i7_36---IDT_i5_36.71,Redwoods_2012_Centre_71
NS.1481.002.IDT_i7_37---IDT_i5_37.165,RockCreek_2015_North_165
NS.1481.002.IDT_i7_38---IDT_i5_38.174,RockCreek_2016_North_174
NS.1481.002.IDT_i7_40---IDT_i5_40.28,Sweetwater_2014_South_28
NS.1481.002.IDT_i7_42---IDT_i5_42.12,Sweetwater_2011_South_12
NS.1481.002.IDT_i7_45---IDT_i5_45.43,WFMojave_2011_South_43
NS.1481.002.IDT_i7_46---IDT_i5_46.52,WFMojave_2014_South_52
NS.1481.002.IDT_i7_47---IDT_i5_47.63,WFMojave_2015_South_63
NS.1481.002.IDT_i7_48---IDT_i5_48.72,Redwoods_2012_Centre_72
NS.1481.002.IDT_i7_49---IDT_i5_49.166,RockCreek_2015_North_166
NS.1481.002.IDT_i7_5---IDT_i5_5.69,Redwoods_2011_Centre_69
NS.1481.002.IDT_i7_50---IDT_i5_50.175,RockCreek_2016_North_175
NS.1481.002.IDT_i7_52---IDT_i5_52.33,Sweetwater_2014_South_33
NS.1481.002.IDT_i7_53---IDT_i5_53.3,Sweetwater_2010_South_3
NS.1481.002.IDT_i7_54---IDT_i5_54.13,Sweetwater_2011_South_13
NS.1481.002.IDT_i7_55---IDT_i5_55.22,Sweetwater_2013_South_22
NS.1481.002.IDT_i7_56---IDT_i5_56.35,Sweetwater_2014_South_35
NS.1481.002.IDT_i7_57---IDT_i5_57.44,WFMojave_2011_South_44
NS.1481.002.IDT_i7_58---IDT_i5_58.53,WFMojave_2014_South_53
NS.1481.002.IDT_i7_59---IDT_i5_59.64,WFMojave_2015_South_64
NS.1481.002.IDT_i7_6---IDT_i5_6.8,Sweetwater_2010_South_8
NS.1481.002.IDT_i7_60---IDT_i5_60.73,Redwoods_2012_Centre_73
NS.1481.002.IDT_i7_61---IDT_i5_61.167,RockCreek_2015_North_167
NS.1481.002.IDT_i7_62---IDT_i5_62.176,RockCreek_2016_North_176
NS.1481.002.IDT_i7_64---IDT_i5_64.34,Sweetwater_2014_South_34
NS.1481.002.IDT_i7_68---IDT_i5_68.36,Sweetwater_2014_South_36
NS.1481.002.IDT_i7_69---IDT_i5_69.45,WFMojave_2011_South_45
NS.1481.002.IDT_i7_7---IDT_i5_7.17,Sweetwater_2012_South_17
NS.1481.002.IDT_i7_70---IDT_i5_70.54,WFMojave_2014_South_54
NS.1481.002.IDT_i7_71---IDT_i5_71.65,WFMojave_2016_South_65
NS.1481.002.IDT_i7_72---IDT_i5_72.75,Redwoods_2012_Centre_75
NS.1481.002.IDT_i7_76---IDT_i5_76.39,WFMojave_2010_South_39
NS.1481.002.IDT_i7_77---IDT_i5_77.5,Sweetwater_2010_South_5
NS.1481.002.IDT_i7_78---IDT_i5_78.15,Sweetwater_2011_South_15
NS.1481.002.IDT_i7_79---IDT_i5_79.24,Sweetwater_2013_South_24
NS.1481.002.IDT_i7_8---IDT_i5_8.26,Sweetwater_2013_South_26
NS.1481.002.IDT_i7_80---IDT_i5_80.37,Sweetwater_2014_South_37
NS.1481.002.IDT_i7_83---IDT_i5_83.66,WFMojave_2016_South_66
NS.1481.002.IDT_i7_85---IDT_i5_85.169,RockCreek_2015_North_169
NS.1481.002.IDT_i7_88---IDT_i5_88.49,WFMojave_2014_South_49
NS.1481.002.IDT_i7_89---IDT_i5_89.7,Sweetwater_2010_South_7
NS.1481.002.IDT_i7_90---IDT_i5_90.16,Sweetwater_2012_South_16
NS.1481.002.IDT_i7_91---IDT_i5_91.25,Sweetwater_2013_South_25
NS.1481.002.IDT_i7_92---IDT_i5_92.38,WFMojave_2010_South_38
NS.1481.002.IDT_i7_93---IDT_i5_93.47,WFMojave_2011_South_47
NS.1481.002.IDT_i7_94---IDT_i5_94.57,WFMojave_2014_South_57
NS.1481.002.IDT_i7_95---IDT_i5_95.67,WFMojave_2016_South_67
NS.1481.002.IDT_i7_99---IDT_i5_99.614,MillCreek_2010_South_614
NS.1489.004.IDT_i7_184---IDT_i5_184.93,NFMFTule_2013_Centre_93
NS.1493.003.IDT_i7_100---IDT_i5_100.186,ONeilCreek_2010_North_186
NS.1493.003.IDT_i7_101---IDT_i5_101.194,ONeilCreek_2012_North_194
NS.1493.003.IDT_i7_102---IDT_i5_102.347,DeerCreek_2011_North_347
NS.1493.003.IDT_i7_103---IDT_i5_103.293,OregonCreek_2014_Centre_293
NS.1493.003.IDT_i7_104---IDT_i5_104.304,OregonCreek_2016_Centre_304
NS.1493.003.IDT_i7_105---IDT_i5_105.313,Wawona_2012_Centre_313
NS.1493.003.IDT_i7_106---IDT_i5_106.321,Wawona_2012_Centre_321
NS.1493.003.IDT_i7_107---IDT_i5_107.329,Wawona_2015_Centre_329
NS.1493.003.IDT_i7_108---IDT_i5_108.340,DeerCreek_2011_North_340
NS.1493.003.IDT_i7_109---IDT_i5_109.250,LittleJameson_2012_Centre_250
NS.1493.003.IDT_i7_111---IDT_i5_111.178,RockCreek_2016_North_178
NS.1493.003.IDT_i7_112---IDT_i5_112.187,ONeilCreek_2010_North_187
NS.1493.003.IDT_i7_113---IDT_i5_113.195,ONeilCreek_2012_North_195
NS.1493.003.IDT_i7_116---IDT_i5_116.305,Wawona_2010_Centre_305
NS.1493.003.IDT_i7_117---IDT_i5_117.314,Wawona_2012_Centre_314
NS.1493.003.IDT_i7_118---IDT_i5_118.322,Wawona_2014_Centre_322
NS.1493.003.IDT_i7_119---IDT_i5_119.332,Wawona_2015_Centre_332
NS.1493.003.IDT_i7_120---IDT_i5_120.341,DeerCreek_2011_North_341
NS.1493.003.IDT_i7_121---IDT_i5_121.251,LittleJameson_2012_Centre_251
NS.1493.003.IDT_i7_123---IDT_i5_123.180,RockCreek_2016_North_180
NS.1493.003.IDT_i7_124---IDT_i5_124.188,ONeilCreek_2010_North_188
NS.1493.003.IDT_i7_125---IDT_i5_125.296,OregonCreek_2014_Centre_296
NS.1493.003.IDT_i7_126---IDT_i5_126.355,DeerCreek_2012_North_355
NS.1493.003.IDT_i7_127---IDT_i5_127.295,OregonCreek_2014_Centre_295
NS.1493.003.IDT_i7_128---IDT_i5_128.306,Wawona_2010_Centre_306
NS.1493.003.IDT_i7_129---IDT_i5_129.315,Wawona_2012_Centre_315
NS.1493.003.IDT_i7_130---IDT_i5_130.323,Wawona_2014_Centre_323
NS.1493.003.IDT_i7_131---IDT_i5_131.334,Wawona_2016_Centre_334
NS.1493.003.IDT_i7_133---IDT_i5_133.252,LittleJameson_2012_Centre_252
NS.1493.003.IDT_i7_135---IDT_i5_135.181,RockCreek_2016_North_181
NS.1493.003.IDT_i7_136---IDT_i5_136.189,ONeilCreek_2010_North_189
NS.1493.003.IDT_i7_137---IDT_i5_137.309,Wawona_2010_Centre_309
NS.1493.003.IDT_i7_138---IDT_i5_138.360,DeerCreek_2014_North_360
NS.1493.003.IDT_i7_139---IDT_i5_139.297,OregonCreek_2014_Centre_297
NS.1493.003.IDT_i7_140---IDT_i5_140.307,Wawona_2010_Centre_307
NS.1493.003.IDT_i7_141---IDT_i5_141.316,Wawona_2012_Centre_316
NS.1493.003.IDT_i7_142---IDT_i5_142.324,Wawona_2014_Centre_324
NS.1493.003.IDT_i7_143---IDT_i5_143.335,Wawona_2016_Centre_335
NS.1493.003.IDT_i7_145---IDT_i5_145.255,LittleJameson_2012_Centre_255
NS.1493.003.IDT_i7_147---IDT_i5_147.182,RockCreek_2016_North_182
NS.1493.003.IDT_i7_148---IDT_i5_148.190,ONeilCreek_2010_North_190
NS.1493.003.IDT_i7_149---IDT_i5_149.330,Wawona_2015_Centre_330
NS.1493.003.IDT_i7_15---IDT_i5_15.374,DeerCreek_2015_North_374
NS.1493.003.IDT_i7_150---IDT_i5_150.361,DeerCreek_2014_North_361
NS.1493.003.IDT_i7_151---IDT_i5_151.298,OregonCreek_2014_Centre_298
NS.1493.003.IDT_i7_152---IDT_i5_152.308,Wawona_2010_Centre_308
NS.1493.003.IDT_i7_153---IDT_i5_153.317,Wawona_2012_Centre_317
NS.1493.003.IDT_i7_154---IDT_i5_154.325,Wawona_2014_Centre_325
NS.1493.003.IDT_i7_155---IDT_i5_155.336,Wawona_2016_Centre_336
NS.1493.003.IDT_i7_157---IDT_i5_157.258,LittleJameson_2013_Centre_258
NS.1493.003.IDT_i7_159---IDT_i5_159.183,RockCreek_2016_North_183
NS.1493.003.IDT_i7_160---IDT_i5_160.191,ONeilCreek_2010_North_191
NS.1493.003.IDT_i7_161---IDT_i5_161.331,Wawona_2015_Centre_331
NS.1493.003.IDT_i7_162---IDT_i5_162.364,DeerCreek_2014_North_364
NS.1493.003.IDT_i7_163---IDT_i5_163.299,OregonCreek_2014_Centre_299
NS.1493.003.IDT_i7_164---IDT_i5_164.310,Wawona_2010_Centre_310
NS.1493.003.IDT_i7_165---IDT_i5_165.318,Wawona_2012_Centre_318
NS.1493.003.IDT_i7_166---IDT_i5_166.326,Wawona_2014_Centre_326
NS.1493.003.IDT_i7_167---IDT_i5_167.337,Wawona_2016_Centre_337
NS.1493.003.IDT_i7_168---IDT_i5_168.349,DeerCreek_2011_North_349
NS.1493.003.IDT_i7_169---IDT_i5_169.259,LittleJameson_2013_Centre_259
NS.1493.003.IDT_i7_17---IDT_i5_17.383,DeerCreek_2016_North_383
NS.1493.003.IDT_i7_171---IDT_i5_171.184,ONeilCreek_2010_North_184
NS.1493.003.IDT_i7_172---IDT_i5_172.192,ONeilCreek_2012_North_192
NS.1493.003.IDT_i7_173---IDT_i5_173.333,Wawona_2015_Centre_333
NS.1493.003.IDT_i7_174---IDT_i5_174.365,DeerCreek_2014_North_365
NS.1493.003.IDT_i7_175---IDT_i5_175.300,OregonCreek_2014_Centre_300
NS.1493.003.IDT_i7_176---IDT_i5_176.311,Wawona_2010_Centre_311
NS.1493.003.IDT_i7_177---IDT_i5_177.319,Wawona_2012_Centre_319
NS.1493.003.IDT_i7_178---IDT_i5_178.327,Wawona_2014_Centre_327
NS.1493.003.IDT_i7_179---IDT_i5_179.338,Wawona_2016_Centre_338
NS.1493.003.IDT_i7_180---IDT_i5_180.350,DeerCreek_2012_North_350
NS.1493.003.IDT_i7_183---IDT_i5_183.185,ONeilCreek_2010_North_185
NS.1493.003.IDT_i7_184---IDT_i5_184.193,ONeilCreek_2012_North_193
NS.1493.003.IDT_i7_185---IDT_i5_185.345,DeerCreek_2011_North_345
NS.1493.003.IDT_i7_186---IDT_i5_186.372,DeerCreek_2015_North_372
NS.1493.003.IDT_i7_187---IDT_i5_187.302,OregonCreek_2015_Centre_302
NS.1493.003.IDT_i7_188---IDT_i5_188.312,Wawona_2012_Centre_312
NS.1493.003.IDT_i7_189---IDT_i5_189.320,Wawona_2012_Centre_320
NS.1493.003.IDT_i7_190---IDT_i5_190.328,Wawona_2015_Centre_328
NS.1493.003.IDT_i7_191---IDT_i5_191.339,Wawona_2016_Centre_339
NS.1493.003.IDT_i7_192---IDT_i5_192.352,DeerCreek_2012_North_352
NS.1493.003.IDT_i7_27---IDT_i5_27.376,DeerCreek_2015_North_376
NS.1493.003.IDT_i7_29---IDT_i5_29.386,LittleJameson_2014_Centre_386
NS.1493.003.IDT_i7_3---IDT_i5_3.373,DeerCreek_2015_North_373
NS.1493.003.IDT_i7_39---IDT_i5_39.377,DeerCreek_2016_North_377
NS.1493.003.IDT_i7_4---IDT_i5_4.385,DeerCreek_2016_North_385
NS.1493.003.IDT_i7_5---IDT_i5_5.382,DeerCreek_2016_North_382
NS.1493.003.IDT_i7_51---IDT_i5_51.378,DeerCreek_2016_North_378
NS.1493.003.IDT_i7_63---IDT_i5_63.379,DeerCreek_2016_North_379
NS.1493.003.IDT_i7_75---IDT_i5_75.380,DeerCreek_2016_North_380
NS.1493.003.IDT_i7_76---IDT_i5_76.375,DeerCreek_2015_North_375
NS.1493.003.IDT_i7_87---IDT_i5_87.384,DeerCreek_2016_North_384
NS.1493.003.IDT_i7_88---IDT_i5_88.381,DeerCreek_2016_North_381
NS.1493.003.IDT_i7_97---IDT_i5_97.248,LittleJameson_2012_Centre_248
NS.1493.003.IDT_i7_99---IDT_i5_99.177,RockCreek_2016_North_177
NS.1493.004.IDT_i7_192---IDT_i5_192.161,RockCreek_2014_North_161
NS.1493.004.IDT_i7_102---IDT_i5_102.2,Sweetwater_2010_South_2
NS.1493.004.IDT_i7_103---IDT_i5_103.42,WFMojave_2011_South_42
NS.1493.004.IDT_i7_104---IDT_i5_104.95,NFMFTule_2013_Centre_95
